id,New-Identifiers-words-AVG,New-Identifiers-words-MIN,New-Abstractness-words-AVG,New-Abstractness-words-MAX,New-Abstractness-words-MIN,New-Commented-words-AVG,New-Commented-words-MAX,New-Synonym-commented-words-AVG,New-Synonym-commented-words-MAX,New-Comments-readability,New-Number-of-senses-AVG,New-Number-of-senses-MAX,New-Semantic-Text-Coherence-Standard-@-0.1,New-Semantic-Text-Coherence-Normalized-@-0.3,New-Text-Coherence-AVG,New-Text-Coherence-MIN,New-Text-Coherence-MAX,BW-Avg-Assignment,BW-Avg-blank-lines,BW-Avg-commas,BW-Avg-comments,BW-Avg-comparisons,BW-Avg-Identifiers-Length,BW-Avg-conditionals,BW-Avg-indentation-length,BW-Avg-keywords,BW-Avg-line-length,BW-Avg-loops,BW-Avg-number-of-identifiers,BW-Avg-numbers,BW-Avg-operators,BW-Avg-parenthesis,BW-Avg-periods,BW-Avg-spaces,BW-Max-Identifiers-Length,BW-Max-indentation,BW-Max-keywords,BW-Max-line-length,BW-Max-number-of-identifiers,BW-Max-numbers,BW-Max-char,BW-Max-words,Posnett-entropy,Posnett-volume,Posnett-lines,Dorn-DFT-Assignments,Dorn-DFT-Commas,Dorn-DFT-Comments,Dorn-DFT-Comparisons,Dorn-DFT-Conditionals,Dorn-DFT-Indentations,Dorn-DFT-Keywords,Dorn-DFT-LineLengths,Dorn-DFT-Loops,Dorn-DFT-Identifiers,Dorn-DFT-Numbers,Dorn-DFT-Operators,Dorn-DFT-Parenthesis,Dorn-DFT-Periods,Dorn-DFT-Spaces,Dorn-Visual-X-Comments,Dorn-Visual-Y-Comments,Dorn-Visual-X-Identifiers,Dorn-Visual-Y-Identifiers,Dorn-Visual-X-Keywords,Dorn-Visual-Y-Keywords,Dorn-Visual-X-Numbers,Dorn-Visual-Y-Numbers,Dorn-Visual-X-Strings,Dorn-Visual-Y-Strings,Dorn-Visual-X-Literals,Dorn-Visual-Y-Literals,Dorn-Visual-X-Operators,Dorn-Visual-Y-Operators,Dorn-Areas-Comments,Dorn-Areas-Identifiers,Dorn-Areas-Keywords,Dorn-Areas-Numbers,Dorn-Areas-Strings,Dorn-Areas-Literals,Dorn-Areas-Operators,Dorn-Areas-Identifiers/Comments,Dorn-Areas-Keywords/Comments,Dorn-Areas-Numbers/Comments,Dorn-Areas-Strings/Comments,Dorn-Areas-Literals/Comments,Dorn-Areas-Operators/Comments,Dorn-Areas-Keywords/Identifiers,Dorn-Areas-Numbers/Identifiers,Dorn-Areas-Strings/Identifiers,Dorn-Areas-Literals/Identifiers,Dorn-Areas-Operators/Identifiers,Dorn-Areas-Numbers/Keywords,Dorn-Areas-Strings/Keywords,Dorn-Areas-Literals/Keywords,Dorn-Areas-Operators/Keywords,Dorn-Areas-Strings/Numbers,Dorn-Areas-Literals/Numbers,Dorn-Areas-Operators/Numbers,Dorn-Areas-Literals/Strings,Dorn-Areas-Operators/Strings,Dorn-Areas-Operators/Literals,Dorn-align-blocks,Dorn-align-extent,Readable
Scalabrino161,0.668605,0,3.182609,8,0,0.168605,1,2.690217,5,100,6.534884,37,20,0.681818,0.536606,0.154303,0.912871,0.285714,0,0.071429,0.034483,0,11.25,0.071429,13.142857,0.428571,51.071429,0.035714,2.821429,0,0,0.75,0.178571,15.678571,51,24,3,114,17,0,449,15,4.194765,763.858922,29,28,28,29,1,28,1,28,23,28,27,1,1,28,28,1,114,28,113.965517,27.730435,113.931034,27.834783,0,0,113.862069,27.86087,0,0,113.862069,27.782609,0.037037,0.442424,0.034343,0,0.158923,0,0.049832,11.945455,0.927273,0,4.290909,0,1.345455,0.077626,0,0.359209,0,0.112633,0,4.627451,0,1.45098,0,0,0,0,0.313559,0,49,57,3.56
Scalabrino162,0.916418,0,4.355049,10,0,0.002985,1,3.252226,30,0,7.749254,45,18,0.307692,0,1,0,0.090909,0.181818,0.636364,0.035714,0,11.198718,0,0,0.074074,77.111111,0,5.777778,0,0,1.606061,2.518519,3.703704,26,0,2,114,8,0,202,36,5.209632,2043.688303,33,33,33,33,1,1,26,33,28,1,28,1,1,28,33,28,0,0,115.939394,31.239316,116,32,0,0,116,32,0,0,115.575758,31.418803,0,0.811914,0.00469,0,0.008912,0,0.104597,0,0,0,0,0,0,0.005777,0,0.010976,0,0.128827,0,1.9,0,22.3,0,0,0,0,11.736842,0,143,197,2.67
Scalabrino163,0.906542,0,4.536082,10,0,0.102804,1,4.383929,13,33.575,8.785047,37,16,1,0,1,0,0.368421,0.1,0.105263,0.055556,0.631579,9.042857,0,0,0.294118,48.176471,0,4.117647,0,0.052632,1.210526,1.294118,2.941176,44,0,2,93,9,0,97,12,4.804422,1019.569841,20,19,19,19,19,1,1,19,20,1,19,1,19,18,19,19,95,18.802083,95,18.541667,95,18.875,0,0,95,18.885417,0,0,94.9,18.65625,0.034052,0.69807,0.028377,0,0.028377,0,0.118048,20.5,0.833333,0,0.833333,0,3.466667,0.04065,0,0.04065,0,0.169106,0,1,0,4.16,0,0,0,0,4.16,0,44,47,2.89
Scalabrino164,0.857143,0,5.347826,9,0,0.673469,4,1.859375,6,100,8.571429,37,10,0.818182,0.470006,0.166667,0.858395,0.045455,0,0,0.241379,0.045455,8.233333,0.090909,0,0.681818,18.681818,0,1.363636,0,0,0.818182,0.318182,1.772727,37,0,2,58,5,0,71,7,4.745367,487.281887,28,22,1,28,22,22,1,20,27,1,21,1,1,21,22,21,71.5,27,79.964286,26.82716,79.964286,26.592593,0,0,0,0,0,0,79.785714,26.728395,0.245614,0.393939,0.114833,0,0,0,0.082935,1.603896,0.467532,0,0,0,0.337662,0.291498,0,0,0,0.210526,0,0,0,0.722222,0,0,0,0,0,0,27,35,4.22
Scalabrino165,0.852941,0,4.103448,9,0,0.029412,1,1.055556,4,0,9.941176,51,7,1,0,1,0,0,0,0,0.083333,0,9.666667,0,0,0.181818,20,0,1.727273,0.090909,0,0.636364,0.818182,0.454545,23,0,2,71,8,1,24,4,4.755757,142.623627,11,1,1,1,1,1,11,11,11,1,11,1,1,11,11,11,0,0,78.909091,9.8875,79,9.875,0,0,78.727273,9.9,0,0,78.909091,9.675,0,0.399225,0.03876,0,0.317829,0,0.077519,0,0,0,0,0,0,0.097087,0,0.796117,0,0.194175,0,8.2,0,2,0,0,0,0,0.243902,0,14,16,4.33
Scalabrino166,0.913333,0,3.036496,10,0,0.04,1,2.945122,12,0,13.233333,51,6,0.428571,0,1,0,0.411765,0.117647,0.941176,0.0625,0,7.554217,0,0,0.933333,62.466667,0,5.2,2.2,0,1.764706,1.933333,5.133333,18,0,2,82,7,3,109,18,4.893128,1184.018993,17,17,17,17,1,1,1,15,15,1,15,17,1,15,17,15,0,0,83.941176,15.917647,83.941176,15.894118,0,0,0,0,0,0,83.588235,15.894118,0,0.685358,0.077882,0,0,0,0.129803,0,0,0,0,0,0,0.113636,0,0,0,0.189394,0,0,0,1.666667,0,0,0,0,0,0,203,578,3.67
Scalabrino167,0.873096,0,3.110465,9,0,0.045685,1,2.043689,9,0,8.218274,45,16,0.761905,0,1,0,0.2,0.266667,0.533333,0.043478,0,8.103774,0,0,0.409091,53.636364,0,4.727273,0.727273,0,1.533333,1.772727,3.772727,20,0,2,140,12,4,127,33,4.86482,1732.671126,30,26,30,30,1,1,29,30,29,1,29,29,1,29,30,29,0,0,141.966667,28.58042,141.9,28.888112,141.866667,28.783217,142,29,0,0,141.866667,28.643357,0,0.704731,0.031811,0.006525,0.007341,0,0.145188,0,0,0,0,0,0,0.045139,0.009259,0.010417,0,0.206019,0.205128,0.230769,0,4.564103,1.125,0,22.25,0,19.777778,0,98,135,2.78
Scalabrino168,0.821429,0,3.782609,10,0,0.107143,1,1.766667,4,100,6.428571,37,8,1,0,1,0,0.181818,0.166667,0.090909,0.1,0,6.045455,0,0,0.222222,22.111111,0,2.444444,0.222222,0,0.909091,0.666667,1.444444,16,0,2,39,5,3,18,2,4.887777,280.538363,12,11,11,12,1,1,11,11,12,1,11,10,1,11,11,11,41,10.738095,40.833333,10.547619,41,10.738095,41,10.833333,41,11,0,0,40.916667,10.857143,0.061404,0.552632,0.04386,0.02193,0.039474,0,0.157895,9,0.714286,0.357143,0.642857,0,2.571429,0.079365,0.039683,0.071429,0,0.285714,0.5,0.9,0,3.6,1.8,0,7.2,0,4,0,8,8,4.56
Scalabrino169,0.875,0,2.738095,8,0,0.020833,1,1.246154,6,0,8.645833,37,11,0.666667,0.665419,0.369274,1,0.136364,0,0,0.043478,0.181818,8.4,0.272727,0,0.772727,19.954545,0,1.363636,0,0,0.863636,0.227273,2.318182,41,0,2,98,4,0,51,10,4.617125,505.230023,22,22,1,1,22,22,1,19,22,1,19,1,1,22,22,19,0,0,99.954545,20.653465,100,20.623762,0,0,0,0,0,0,99.909091,20.693069,0,0.517454,0.151951,0,0,0,0.12731,0,0,0,0,0,0,0.293651,0,0,0,0.246032,0,0,0,0.837838,0,0,0,0,0,0,4,4,4.22
Scalabrino170,0.876623,0,4.103704,10,0,1.084416,4,2.382716,10,57.275,6.857143,37,18,0.842105,0.365148,1,0.365148,0.16129,0.166667,0.290323,0.038462,0.032258,12.104478,0.04,0,0.32,40.08,0,2.68,0,0.032258,0.741935,0.68,2.12,23,0,1,112,8,0,134,14,4.846114,927.103775,36,31,31,36,31,31,26,31,34,1,29,1,31,30,30,31,111.944444,34.929204,111.944444,34.849558,112,34.929204,0,0,111.944444,34.911504,0,0,111.888889,34.858407,0.239576,0.559011,0.026855,0,0.019081,0,0.065724,2.333333,0.112094,0,0.079646,0,0.274336,0.04804,0,0.034134,0,0.117573,0,0.710526,0,2.447368,0,0,0,0,3.444444,0,38,40,3.11
Scalabrino171,0.782178,0,5.987342,8,0,0,0,0.886957,6,0,3.108911,23,7,0.428571,0,1,0,0,0.2,1.2,0.111111,0,17.333333,0,0,1.75,118.625,0,5.625,0,0,0.8,3.75,3.5,27,0,2,155,8,0,99,19,4.603227,468.24032,10,1,8,10,1,1,8,8,8,1,8,1,1,8,8,8,0,0,157,7.943038,156.8,8.316456,0,0,157,8.373418,0,0,156.1,8.075949,0,0.672557,0.073805,0,0.153846,0,0.057173,0,0,0,0,0,0,0.109737,0,0.228748,0,0.085008,0,2.084507,0,0.774648,0,0,0,0,0.371622,0,219,223,3.89
Scalabrino172,0.724138,0,4.28169,11,0,0.551724,5,3.578431,20,85.695,10.275862,57,15,0.789474,0.769319,0.667823,0.960769,0.142857,0.131579,0.357143,0.041667,0,4.833333,0.173913,11.608696,0.652174,38,0.086957,3.391304,0.043478,0.321429,0.785714,0.347826,14.347826,10,21,2,108,15,1,465,6,4.164348,771.101391,38,28,28,38,1,25,18,27,27,28,27,28,28,26,26,23,108,37,107.973684,36.706422,108,36.706422,108,37,108,36.715596,0,0,107.921053,36.697248,0.296862,0.214803,0.04103,0.000805,0.139984,0,0.063556,0.723577,0.138211,0.00271,0.471545,0,0.214092,0.191011,0.003745,0.651685,0,0.29588,0.019608,3.411765,0,1.54902,174,0,79,0,0.454023,0,19,31,3.67
Scalabrino173,0.784091,0,5.15493,10,0,0,0,1.345455,8,0,6.454545,41,22,1,0.275786,0,0.881917,0.055556,0.027778,0.027778,0.027778,0,11.086957,0.085714,13.285714,0.628571,34.428571,0,1.4,0.114286,0,0.805556,0.228571,14.485714,39,21,4,70,4,1,507,11,3.949628,866.466837,36,36,36,36,1,36,1,36,1,1,36,1,1,34,36,1,0,0,69.916667,34.71831,69.888889,34.887324,0,0,0,0,0,0,69.861111,34.295775,0,0.426556,0.082988,0,0,0,0.06971,0,0,0,0,0,0,0.194553,0,0,0,0.163424,0,0,0,0.84,0,0,0,0,0,0,12,13,2.78
Scalabrino174,0.923077,0,6.547619,9,0,0.010989,1,0.87619,8,0,5.296703,37,16,0.590909,0.542012,0.371391,1,0,0.121212,0.030303,0.033333,0,14.913043,0,10.241379,0.482759,39.62069,0,1.689655,0,0,0.575758,0.206897,11.517241,31,99,2,125,6,0,334,15,4.221571,614.715497,33,1,33,33,1,1,33,32,33,1,29,1,1,32,33,33,0,0,124.969697,31.722222,125,31.809524,0,0,0,0,0,0,124.69697,31.650794,0,0.55412,0.056543,0,0,0,0.047658,0,0,0,0,0,0,0.102041,0,0,0,0.086006,0,0,0,0.842857,0,0,0,0,0,0,55,62,3.44
Scalabrino175,0.702128,0,4.12987,9,0,0.319149,3,4.098039,11,91.785,9.840426,45,16,0.8,0.417269,0.285714,0.483046,0.230769,0.052632,0.115385,0.04,0,6.469697,0,0,0.333333,26.416667,0,2.708333,0.083333,0.076923,1.230769,0.791667,2.166667,64,0,2,80,7,4,172,11,4.80503,949.834694,38,26,26,38,1,1,26,25,38,1,25,26,26,21,26,25,79.526316,37,83.921053,36.8,83.973684,36.894118,0,0,84,36.917647,0,0,83.894737,36.788235,0.498931,0.27655,0.022808,0,0.044191,0,0.074127,0.554286,0.045714,0,0.088571,0,0.148571,0.082474,0,0.159794,0,0.268041,0,1.9375,0,3.25,0,0,0,0,1.677419,0,45,70,4
Scalabrino176,0.94375,0,3.721854,11,0,0.00625,1,0.336898,2,0,7.25625,37,26,0.461538,0,1,0,0.074074,0,0.148148,0.035714,0,14.907692,0,0,1,47.777778,0,2.407407,0.111111,0.037037,1.037037,1.074074,2.296296,26,0,3,77,8,3,135,24,4.62712,1140.05895,27,27,27,1,1,1,1,1,1,1,23,1,27,1,23,23,0,0,78.888889,25.0125,78.814815,25.425,0,0,79,26,0,0,78.518519,25.425,0,0.702985,0.100746,0,0.027612,0,0.085075,0,0,0,0,0,0,0.143312,0,0.039278,0,0.121019,0,0.274074,0,0.844444,0,0,0,0,3.081081,0,114,626,3.56
Scalabrino177,0.837398,0,3.830097,9,0,0.121951,1,11.858779,48,0,6.447154,37,33,0.307692,0,1,0,0.075,0,0.425,0.02439,0,8.509202,0,0,0.4,48.725,0,4.1,0.9,0.025,2,1.475,2.5,36,0,3,78,8,4,191,35,4.88902,2976.685402,40,40,40,1,1,1,1,40,1,1,40,40,40,40,40,1,0,0,79.9,37.358025,79.85,38.753086,79.8,38.851852,79.975,38.888889,0,0,79.425,38.851852,0,0.668969,0.037494,0.00888,0.038974,0,0.157869,0,0,0,0,0,0,0.056047,0.013274,0.05826,0,0.235988,0.236842,1.039474,0,4.210526,4.388889,0,17.777778,0,4.050633,0,229,708,2.89
Scalabrino178,0.755102,0,4.013514,9,0,0.020408,1,1.188679,4,0,7.683673,37,16,0.941176,0,1,0,0.190476,0.047619,0,0.047619,0.095238,11.188679,0,9.2,0.4,47,0,2.85,0.1,0,0.761905,0.8,11.25,63,16,3,115,6,1,225,8,4.485618,656.921052,21,21,1,21,21,1,1,21,18,1,18,21,1,21,21,18,0,0,114.952381,19.87069,114.952381,19.818966,115,20,115,19.948276,0,0,114.904762,19.810345,0,0.578556,0.052017,0.001062,0.066879,0,0.069002,0,0,0,0,0,0,0.089908,0.001835,0.115596,0,0.119266,0.020408,1.285714,0,1.326531,63,0,65,0,1.031746,0,50,54,3.22
Scalabrino179,0.885714,0,3.842105,9,0,0.2,1,4.091743,15,99.905,8.571429,45,14,0.823529,0,1,0,0.25,0,0.1,0.047619,0,7.73913,0,0,0.2,36.55,0,3.45,0.15,0.05,1.4,1,1.95,61,0,2,149,17,4,88,5,4.907577,873.555422,23,19,20,23,1,1,1,20,22,1,19,20,20,19,19,19,150.956522,21.848684,151,21.552632,150.956522,21.855263,0,0,151,21.848684,0,0,150.73913,21.723684,0.176923,0.530769,0.01978,0,0.089011,0,0.10989,3,0.111801,0,0.503106,0,0.621118,0.037267,0,0.167702,0,0.207039,0,4.5,0,5.555556,0,0,0,0,1.234568,0,57,75,3.22
Scalabrino180,0.904615,0,2.99322,9,0,0.012308,1,1.46131,18,0,9.046154,45,30,0.675676,0.431331,1,0.431331,0.146341,0,0.195122,0.02381,0.146341,14.530303,0,0,0.268293,56.414634,0.02439,3.243902,0.073171,0,1.804878,1.243902,2.097561,42,0,2,120,9,1,256,38,4.753865,2331.13917,41,38,40,1,41,1,1,41,40,41,40,41,1,41,41,41,0,0,121.95122,39.813008,122,39.699187,122,40,122,40,0,0,121.878049,39.780488,0,0.787411,0.021259,0.000417,0.01584,0,0.105461,0,0,0,0,0,0,0.026998,0.000529,0.020116,0,0.133933,0.019608,0.745098,0,4.960784,38,0,253,0,6.657895,0,184,261,2.33
Scalabrino181,0.868132,0,2.924051,9,0,0.157509,1,0.770035,7,100,7.25641,37,20,0.482759,0.751764,0.627646,1,0.235294,0,0.205882,0.028571,0.147059,17.561798,0.029412,0,0.411765,54.823529,0,2.647059,0.029412,0,1.235294,0.794118,2.176471,42,0,2,117,6,1,200,46,4.768736,1446.505288,35,34,34,35,34,34,31,34,35,1,34,34,1,34,34,34,119,34,118.971429,33.783333,118.942857,33.725,0,0,0,0,0,0,118.857143,33.866667,0.03907,0.773492,0.03363,0,0,0,0.07814,19.797468,0.860759,0,0,0,2,0.043478,0,0,0,0.101023,0,0,0,2.323529,0,0,0,0,0,0,97,191,2.56
Scalabrino182,0.903846,0,3.617021,14,0,0.009615,1,0.027523,2,0,9.682692,37,11,0.692308,0.856349,1,0.856349,0.052632,0,0,0.05,0,20.090909,0.052632,0,0.263158,40.894737,0,1.736842,0,0,1.368421,0.736842,0.789474,30,0,2,110,5,0,131,9,4.66014,555,19,19,1,1,1,19,19,18,18,1,18,1,1,19,19,19,0,0,113,17.824561,113,17.815789,0,0,0,0,0,0,112.894737,17.649123,0,0.791169,0.029833,0,0,0,0.088305,0,0,0,0,0,0,0.037707,0,0,0,0.111614,0,0,0,2.96,0,0,0,0,0,0,102,110,3.33
Scalabrino183,0.929688,0,4.983471,9,0,0.007813,1,1.174825,3,0,8.453125,37,16,0.8,0.624236,0.229416,0.945905,0.125,0.0625,0.03125,0.032258,0.125,12.044118,0.133333,0,0.5,35.733333,0,2.366667,0,0.0625,1.03125,0.566667,2.433333,27,0,2,87,8,0,165,13,4.731991,972.575988,32,32,32,32,32,32,30,31,30,1,30,1,32,30,32,32,0,0,87.9375,30.730337,87.96875,30.52809,0,0,87.96875,30.764045,0,0,87.8125,30.595506,0,0.588889,0.045299,0,0.147863,0,0.090598,0,0,0,0,0,0,0.076923,0,0.251089,0,0.153846,0,3.264151,0,2,0,0,0,0,0.612717,0,36,36,3.56
Scalabrino184,0.964912,0,4.054545,10,0,0.122807,1,0.276923,3,100,7.894737,37,10,1,0.595188,1,0.668153,0.058824,0.222222,0,0.071429,0,17.652174,0.153846,0,0.615385,41.461538,0,1.846154,0,0,1.294118,0.692308,2.153846,44,0,2,100,5,0,54,7,4.770503,466.154607,18,17,1,18,1,17,17,17,18,1,17,1,1,17,17,17,104,16.67619,103.944444,16.685714,104,16.761905,0,0,0,0,0,0,103.888889,16.819048,0.104101,0.640379,0.05836,0,0,0,0.107256,6.151515,0.560606,0,0,0,1.030303,0.091133,0,0,0,0.167488,0,0,0,1.837838,0,0,0,0,0,0,11,11,4.22
Scalabrino185,0.830769,0,4.583333,11,0,0.138462,1,2.963504,18,0,6.384615,37,8,0.363636,0,1,0,0,0.029412,0.5,0.029412,0,10.363636,0,0,0.212121,22.545455,0,1.666667,0.666667,0,0.647059,0.454545,0.909091,56,0,2,63,8,4,63,15,4.876583,718.981187,34,1,31,34,1,1,30,34,30,1,30,31,1,31,30,31,0,0,66.911765,31.441176,66.882353,32.852941,0,0,0,0,0,0,66.852941,31.955882,0,0.708134,0.041866,0,0,0,0.104067,0,0,0,0,0,0,0.059122,0,0,0,0.146959,0,0,0,2.485714,0,0,0,0,0,0,18,21,3.89
Scalabrino186,0.866667,0,4.192308,11,0,0.055556,1,1.684492,10,0,6.533333,37,10,0.391304,0,1,0,0.131579,0.131579,0.157895,0.029412,0,12.779412,0,0,0.212121,32.939394,0,1.969697,0.757576,0,0.789474,0.666667,1.212121,56,0,2,87,6,3,116,13,4.956122,969.43449,38,38,38,38,1,1,38,38,32,1,38,38,1,38,38,38,0,0,88.973684,36.477778,88.973684,36.877778,88.815789,36.866667,0,0,0,0,88.894737,36.8,0,0.759558,0.029737,0.003398,0,0,0.096856,0,0,0,0,0,0,0.03915,0.004474,0,0,0.127517,0.114286,0,0,3.257143,0,0,28.5,0,0,0,85,85,3.56
Scalabrino187,0.875,0,3.357143,9,0,0.28125,1,0.323529,2,100,8.34375,38,6,1,0,1,0,0,0.333333,0,0.125,0,21.857143,0,0,0.285714,26.142857,0,1,0,0,0.545455,0,0.428571,74,0,2,90,2,0,21,3,4.79226,95.183873,12,1,1,7,1,1,10,11,12,1,11,1,1,11,1,11,91,11,91,10.73913,91,10.880435,0,0,0,0,0,0,90.75,10.608696,0.129464,0.683036,0.044643,0,0,0,0.075893,5.275862,0.344828,0,0,0,0.586207,0.065359,0,0,0,0.111111,0,0,0,1.7,0,0,0,0,0,0,2,2,4.44
Scalabrino188,0.77037,0,2.853211,10,0,0.807407,7,6.830986,21,100,8.859259,37,13,0.444444,0,1,0,0.194444,0.195122,0.111111,0.034483,0,6.623656,0,0,0.25,32.214286,0,3.321429,1.214286,0,1.277778,1.607143,1.571429,20,0,2,60,6,3,143,12,4.804613,1400.294264,41,34,36,37,1,1,30,35,35,1,36,32,1,36,36,34,57.146341,39.78125,63,39.25,63,39.75,63,39.375,0,0,0,0,62.853659,39.1875,0.215798,0.528502,0.026873,0.001629,0,0,0.141694,2.449057,0.124528,0.007547,0,0,0.656604,0.050847,0.003082,0,0,0.268105,0.060606,0,0,5.272727,0,0,87,0,0,0,30,40,3.89
Scalabrino189,0.830409,0,2.873239,10,0,0.22807,3,3.301136,16,100,6.777778,37,22,0.678571,0,1,0,0.30303,0.111111,0.242424,0.033333,0,8.719626,0,0,0.172414,41.172414,0,3.793103,0.413793,0,1.030303,1.551724,1.965517,28,0,2,111,10,5,135,23,4.869043,1188.682014,36,24,33,36,1,1,23,33,32,1,28,33,1,23,33,33,106.722222,34.692982,112.944444,34.842105,113,34.929825,113,34.692982,112.944444,34.921053,0,0,112.805556,34.77193,0.032283,0.509608,0.014604,0.001537,0.252882,0,0.100692,15.785714,0.452381,0.047619,7.833333,0,3.119048,0.028658,0.003017,0.496229,0,0.197587,0.105263,17.315789,0,6.894737,164.5,0,65.5,0,0.398176,0,35,39,3.56
Scalabrino190,0.94898,0,4.83871,10,0,0,0,0.5,5,0,11.265306,37,12,0.416667,0,1,0,0.111111,0.277778,0.055556,0.071429,0,12.046512,0,0,0.307692,48.384615,0,3.307692,0,0,0.722222,1,2.538462,24,0,2,109,6,0,86,12,4.622808,455.942653,18,18,18,13,1,1,13,18,15,1,13,1,1,13,13,18,0,0,108.555556,16.627273,108.944444,16.690909,0,0,109,16.845455,0,0,108.611111,16.536364,0,0.759202,0.035276,0,0.042945,0,0.081288,0,0,0,0,0,0,0.046465,0,0.056566,0,0.107071,0,1.217391,0,2.304348,0,0,0,0,1.892857,0,154,155,3.78
Scalabrino191,0.848101,0,4.208955,9,0,0.012658,1,2.609756,12,0,11.139241,45,10,1,0,1,0,0,0,0.636364,0.083333,0,10.413043,0,0,0.272727,54.363636,0,4.181818,0,0,1.636364,1.727273,2.454545,26,0,2,92,6,0,45,9,5.256021,605.408078,11,1,11,1,1,1,1,11,11,1,1,1,1,11,11,1,0,0,93.909091,9.757895,94,10,0,0,93.636364,9.515789,0,0,94,9.757895,0,0.756494,0.024351,0,0.030844,0,0.11526,0,0,0,0,0,0,0.032189,0,0.040773,0,0.152361,0,1.266667,0,4.733333,0,0,0,0,3.736842,0,51,162,4.44
Scalabrino192,0.938202,0,3.994286,12,0,0.005618,1,8.649746,29,0,11.348315,37,22,0.588235,0,1,0,0.333333,0.102564,0.230769,0.027778,0,6.61194,0.057143,0,0.542857,37.085714,0,3.828571,0.057143,0,1.487179,1.285714,2.6,17,0,2,63,8,1,113,27,4.828137,2047.745548,39,38,37,39,1,39,1,39,37,1,37,1,1,37,39,39,0,0,64.974359,37.257576,64.871795,37.651515,0,0,64.923077,37.772727,0,0,64.846154,37.590909,0,0.591642,0.053519,0,0.08651,0,0.158358,0,0,0,0,0,0,0.090458,0,0.146221,0,0.267658,0,1.616438,0,2.958904,0,0,0,0,1.830508,0,136,145,3.11
Scalabrino193,0.958333,0,4.231884,8,0,0.027778,1,0.759494,3,0,9.069444,37,9,1,0.771538,0.6742,0.879049,0,0.117647,0.235294,0.0625,0.176471,13.692308,0.133333,0,0.466667,31.2,0,1.666667,0.133333,0,0.764706,0.2,2.066667,30,0,1,143,7,1,35,9,4.957226,373.285165,17,1,16,17,17,17,17,17,17,1,17,17,1,17,17,17,0,0,143,15.770833,143,15.631944,143,16,143,16,0,0,142.941176,15.743056,0,0.680851,0.067698,0.001934,0.01354,0,0.081238,0,0,0,0,0,0,0.099432,0.002841,0.019886,0,0.119318,0.028571,0.2,0,1.2,7,0,42,0,6,0,6,6,3.78
Scalabrino194,0.704545,0,5.701493,12,0,0,0,1.884211,6,0,6.931818,45,11,1,0,1,0,0.583333,0,0.583333,0.076923,0.833333,8.350877,0,7.333333,0.583333,59.833333,0,4.75,0,0,1,0.5,12.166667,20,12,2,134,13,0,146,8,4.641878,709.290238,12,12,12,1,12,1,1,12,1,1,8,1,1,1,12,1,0,0,133.916667,10.725926,134,10.674074,0,0,0,0,0,0,133.666667,10.688889,0,0.662953,0.045961,0,0,0,0.087744,0,0,0,0,0,0,0.069328,0,0,0,0.132353,0,0,0,1.909091,0,0,0,0,0,0,27,27,3.11
Scalabrino195,0.992248,0,5.1875,10,0,0,0,1.528571,12,0,7,37,21,0.869565,0.295754,0,0.9,0.205882,0,0.088235,0.028571,0.176471,11.602941,0.147059,0,0.323529,30.176471,0,2.058824,0,0,0.911765,0.558824,1.941176,30,0,1,137,7,0,99,14,4.792183,1072.40958,34,34,34,1,34,34,34,34,34,1,33,1,1,31,31,34,0,0,137,32.695652,137,32.934783,0,0,137,32.898551,0,0,136.823529,32.782609,0,0.67762,0.040853,0,0.030195,0,0.103908,0,0,0,0,0,0,0.060288,0,0.044561,0,0.153342,0,0.73913,0,2.543478,0,0,0,0,3.441176,0,45,48,3.33
Scalabrino196,0.836957,0,4.961039,9,0,0,0,0.69697,6,0,7.402174,37,8,0.3,0,1,0,0.545455,0,0,0.083333,1.363636,19.277778,0,0,0.636364,74.636364,0,3.818182,0,0,1.272727,1.090909,2.727273,42,0,1,111,5,0,124,15,4.573536,539.757966,11,9,1,1,1,1,1,9,1,1,1,1,1,1,8,9,0,0,115,9.258621,115,8.887931,0,0,0,0,0,0,114.454545,9.551724,0,0.814554,0.03169,0,0,0,0.08216,0,0,0,0,0,0,0.038905,0,0,0,0.100865,0,0,0,2.592593,0,0,0,0,0,0,19,19,2.56
Scalabrino197,0.886792,0,3.191489,8,0,0.396226,1,1.734104,8,30.53,7.943396,45,21,0.516129,0.77745,0.650444,0.919866,0.1,0,0.075,0.02439,0.075,15.641791,0.075,0,0.35,31.675,0.05,1.7,0,0,0.65,0.275,1.65,32,0,3,116,5,0,202,27,4.552848,977.368438,41,40,39,41,40,40,1,39,41,40,39,1,1,40,40,40,118,40,117.97561,39.739496,117.97561,39.630252,0,0,0,0,0,0,118,39.722689,0.036413,0.706676,0.03911,0,0,0,0.064059,19.407407,1.074074,0,0,0,1.759259,0.055344,0,0,0,0.090649,0,0,0,1.637931,0,0,0,0,0,0,47,52,3
